Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AMD,INTC,NVDA,AMD,INTC,NVDA,AMD,INTC,NVDA,AMD,INTC,NVDA,AMD,INTC,NVDA,AMD,INTC,NVDA
Date,,,,,,,,,,,,,,,,,,
2022-02-10 00:00:00+00:00,125.7699966430664,45.66121292114258,25.78289794921875,125.7699966430664,48.86000061035156,25.823999404907227,131.75999450683594,49.93000030517578,26.924999237060547,124.61000061035156,48.7599983215332,25.600000381469727,128.83999633789062,49.18000030517578,25.9950008392334,108939900,32762700,513200000
2022-02-11 00:00:00+00:00,113.18000030517578,44.51173400878906,23.91088104248047,113.18000030517578,47.630001068115234,23.948999404907227,127.16999816894531,49.11000061035156,26.152000427246094,111.80999755859375,47.5,23.773000717163086,126.13999938964844,48.95000076293945,25.916000366210938,164723200,37208200,605472000
2022-02-14 00:00:00+00:00,114.2699966430664,44.46501159667969,24.22838020324707,114.2699966430664,47.58000183105469,24.267000198364258,118.37000274658203,48.18000030517578,24.875,113.45999908447266,47.11000061035156,23.7549991607666,115.51000213623047,47.91999816894531,23.93400001525879,135146400,28456900,440424000
2022-02-15 00:00:00+00:00,121.47000122070312,45.26870346069336,26.45283317565918,121.47000122070312,48.439998626708984,26.4950008392334,121.87999725341797,48.459999084472656,26.545000076293945,114.36000061035156,47.189998626708984,24.784000396728516,117.19000244140625,47.70000076293945,24.948999404907227,143975900,35837900,699869000
2022-02-16 00:00:00+00:00,117.69000244140625,45.07244873046875,26.46880531311035,117.69000244140625,48.22999954223633,26.51099967956543,119.54000091552734,48.4900016784668,26.582000732421875,114.22000122070312,47.599998474121094,25.552000045776367,119.05000305175781,48.060001373291016,26.259000778198242,119109600,26022900,732676000
2022-02-17 00:00:00+00:00,112.37000274658203,44.45566177368164,24.467994689941406,112.37000274658203,47.56999969482422,24.506999969482422,116.9800033569336,48.2599983215332,25.78499984741211,112.26000213623047,47.380001068115234,24.165000915527344,116.26000213623047,47.86000061035156,25.6299991607666,98179600,32030600,810595000
2022-02-18 00:00:00+00:00,113.83000183105469,42.09130096435547,23.604372024536133,113.83000183105469,45.040000915527344,23.642000198364258,115.63999938964844,46.209999084472656,24.986000061035156,109.88999938964844,44.5099983215332,23.100000381469727,113.9000015258789,46.189998626708984,24.667999267578125,114321200,76520100,761255000
2022-02-22 00:00:00+00:00,115.6500015258789,41.76420974731445,23.35276985168457,115.6500015258789,44.689998626708984,23.389999389648438,119.19999694824219,45.40999984741211,24.06399917602539,113.61000061035156,43.849998474121094,23.0,115.2699966430664,44.689998626708984,23.03499984741211,141648500,57093300,633422000
2022-02-23 00:00:00+00:00,109.76000213623047,41.72683334350586,22.351369857788086,109.76000213623047,44.650001525878906,22.386999130249023,118.6500015258789,45.709999084472656,24.155000686645508,109.04000091552734,44.54999923706055,22.301000595092773,117.4000015258789,45.16999816894531,23.802000045776367,120299400,38176700,566511000
2022-02-24 00:00:00+00:00,116.61000061035156,43.661312103271484,23.710201263427734,116.61000061035156,46.720001220703125,23.74799919128418,116.95999908447266,46.790000915527344,23.799999237060547,104.26000213623047,43.630001068115234,20.889999389648438,104.55999755859375,43.900001525878906,21.014999389648438,142956600,72740100,735801000
2022-02-25 00:00:00+00:00,121.05999755859375,44.58650588989258,24.118553161621094,121.05999755859375,47.709999084472656,24.156999588012695,121.2300033569336,47.790000915527344,24.216999053955078,116.04000091552734,46.25,23.381000518798828,117.16000366210938,46.93000030517578,23.72100067138672,127821000,39266300,528866000
2022-02-28 00:00:00+00:00,123.33999633789062,44.577152252197266,24.346187591552734,123.33999633789062,47.70000076293945,24.385000228881836,124.61000061035156,47.81999969482422,24.665000915527344,119.19999694824219,46.849998474121094,23.707000732421875,120.30999755859375,47.0,23.992000579833984,124666100,41946100,477319000
2022-03-01 00:00:00+00:00,113.83000183105469,43.7547721862793,23.439638137817383,113.83000183105469,46.81999969482422,23.476999282836914,122.43000030517578,47.900001525878906,24.37700080871582,112.80000305175781,46.220001220703125,23.131999969482422,122.33000183105469,47.540000915527344,24.291000366210938,126552200,53853000,412056000
2022-03-02 00:00:00+00:00,118.27999877929688,45.670555114746094,24.18557357788086,118.27999877929688,48.869998931884766,24.219999313354492,119.4800033569336,48.9900016784668,24.409000396728516,113.30999755859375,47.47999954223633,23.415000915527344,115.47000122070312,47.52000045776367,23.756000518798828,118354500,46936500,389642000
2022-03-03 00:00:00+00:00,111.9800033569336,44.79209518432617,23.680294036865234,111.9800033569336,47.93000030517578,23.714000701904297,118.26000213623047,48.54999923706055,24.326000213623047,111.05000305175781,47.619998931884766,23.4689998626709,118.12999725341797,48.18000030517578,24.261999130249023,123916700,36389900,365095000
2022-03-04 00:00:00+00:00,108.41000366210938,44.92292785644531,22.903398513793945,108.41000366210938,48.06999969482422,22.93600082397461,113.0,48.27000045776367,23.68000030517578,106.80999755859375,47.369998931884766,22.48200035095215,112.0,47.369998931884766,23.384000778198242,100609400,38310700,431415000
2022-03-07 00:00:00+00:00,102.94999694824219,44.55845642089844,21.3216495513916,102.94999694824219,47.68000030517578,21.351999282836914,109.52999877929688,48.540000915527344,23.033000946044922,102.81999969482422,47.599998474121094,21.329999923706055,108.52999877929688,48.0099983215332,22.816999435424805,92600000,43813700,450821000
2022-03-08 00:00:00+00:00,105.52999877929688,44.3902473449707,21.483417510986328,105.52999877929688,47.5,21.513999938964844,109.9000015258789,48.720001220703125,22.37299919128418,100.08000183105469,46.88999938964844,20.649999618530273,102.80999755859375,47.689998626708984,21.30900001525879,135348300,44813900,557467000
2022-03-09 00:00:00+00:00,111.05000305175781,44.51173400878906,22.98128890991211,111.05000305175781,47.630001068115234,23.013999938964844,111.70999908447266,48.459999084472656,23.219999313354492,106.8499984741211,46.88999938964844,22.246999740600586,108.41000366210938,48.40999984741211,22.386999130249023,102310300,36076500,492742000
2022-03-10 00:00:00+00:00,106.45999908447266,43.60524368286133,22.625797271728516,106.45999908447266,46.65999984741211,22.658000946044922,109.06999969482422,47.310001373291016,22.788000106811523,103.06999969482422,46.15999984741211,21.881999969482422,108.88999938964844,47.290000915527344,22.5310001373291,102557400,36456000,428066000
2022-03-11 00:00:00+00:00,104.29000091552734,42.829586029052734,22.068584442138672,104.29000091552734,45.83000183105469,22.100000381469727,108.19000244140625,47.279998779296875,23.145000457763672,104.08000183105469,45.77000045776367,22.04599952697754,108.12999725341797,47.150001525878906,23.02199935913086,87584400,27082100,367209000
2022-03-14 00:00:00+00:00,102.25,41.49319839477539,21.299678802490234,102.25,44.400001525878906,21.329999923706055,105.23999786376953,45.97999954223633,22.261999130249023,101.04000091552734,44.29999923706055,21.159000396728516,102.98999786376953,45.900001525878906,21.868999481201172,89731700,35993900,385354000
2022-03-15 00:00:00+00:00,109.33000183105469,41.87635040283203,22.940343856811523,109.33000183105469,44.810001373291016,22.972999572753906,109.69000244140625,44.900001525878906,23.038000106811523,101.79000091552734,44.06999969482422,21.32200050354004,102.66000366210938,44.5,21.51799964904785,112425500,34448900,491996000
2022-03-16 00:00:00+00:00,115.37000274658203,43.577205657958984,24.461179733276367,115.37000274658203,46.630001068115234,24.496000289916992,115.41999816894531,46.630001068115234,24.597000122070312,109.88999938964844,45.27000045776367,23.172000885009766,111.5999984741211,45.29999923706055,23.5,113689800,38885500,671422000
2022-03-17 00:00:00+00:00,111.69000244140625,44.053810119628906,24.730798721313477,111.69000244140625,47.13999938964844,24.766000747680664,114.2699966430664,47.290000915527344,24.841999053955078,109.70999908447266,45.72999954223633,23.9060001373291,112.13999938964844,46.31999969482422,24.1200008392334,103201700,28555000,471941000
2022-03-18 00:00:00+00:00,113.45999908447266,44.34352111816406,26.41539764404297,113.45999908447266,47.45000076293945,26.452999114990234,114.93000030517578,47.599998474121094,26.569000244140625,110.55000305175781,46.349998474121094,24.624000549316406,111.27999877929688,46.81999969482422,24.798999786376953,105834800,46237100,730719000
2022-03-21 00:00:00+00:00,115.91999816894531,44.28744888305664,26.69599723815918,115.91999816894531,47.38999938964844,26.733999252319336,117.56999969482422,47.88999938964844,27.152000427246094,112.54000091552734,47.06999969482422,25.966999053955078,113.7300033569336,47.459999084472656,26.506999969482422,101905900,32910900,591727000
2022-03-22 00:00:00+00:00,114.77999877929688,45.22197723388672,26.486299514770508,114.77999877929688,48.38999938964844,26.52400016784668,117.94999694824219,48.470001220703125,27.238000869750977,113.80999755859375,47.400001525878906,26.07200050354004,115.43000030517578,47.5,26.726999282836914,101672600,27923300,547007000
2022-03-23 00:00:00+00:00,113.91999816894531,45.109840393066406,25.597564697265625,113.91999816894531,48.27000045776367,25.634000778198242,117.55000305175781,49.58000183105469,26.61199951171875,112.20999908447266,48.060001373291016,25.575000762939453,114.29000091552734,48.459999084472656,26.125999450683594,90579200,37126400,502120000
2022-03-24 00:00:00+00:00,120.52999877929688,48.240516662597656,28.109987258911133,120.52999877929688,51.619998931884766,28.149999618530273,120.55000305175781,51.650001525878906,28.31999969482422,113.70999908447266,48.59000015258789,25.906999588012695,114.95999908447266,48.65999984741211,26.166000366210938,121961300,51677900,877379000
2022-03-25 00:00:00+00:00,119.66999816894531,48.436771392822266,27.652639389038086,119.66999816894531,51.83000183105469,27.691999435424805,121.4000015258789,51.97999954223633,28.357999801635742,117.25,50.45000076293945,27.270999908447266,119.91999816894531,50.689998626708984,27.88599967956543,95852400,33239800,579016000
2022-03-28 00:00:00+00:00,120.23999786376953,48.13772201538086,28.17888832092285,120.23999786376953,51.5099983215332,28.2189998626709,120.41000366210938,51.56999969482422,28.25,116.70999908447266,50.560001373291016,27.20599937438965,117.69999694824219,51.36000061035156,27.756000518798828,92966100,22932400,425494000
2022-03-29 00:00:00+00:00,123.2300033569336,48.82926940917969,28.615266799926758,123.2300033569336,52.25,28.6560001373291,123.70999908447266,52.290000915527344,28.945999145507812,119.58999633789062,51.279998779296875,27.979999542236328,122.27999877929688,52.0,28.69499969482422,94143000,27303700,488984000
2022-03-30 00:00:00+00:00,119.22000122070312,48.062957763671875,27.6506404876709,119.22000122070312,51.43000030517578,27.690000534057617,125.66999816894531,52.5099983215332,28.496000289916992,118.58999633789062,51.220001220703125,27.503000259399414,123.04000091552734,52.25,28.304000854492188,99476900,24623300,463487000
2022-03-31 00:00:00+00:00,109.33999633789062,46.31538391113281,27.247211456298828,109.33999633789062,49.560001373291016,27.285999298095703,116.37999725341797,51.2599983215332,28.24799919128418,109.0199966430664,49.5099983215332,27.270000457763672,116.30999755859375,51.20000076293945,27.781999588012695,147004800,43698300,523440000
2022-04-01 00:00:00+00:00,108.19000244140625,44.96031188964844,26.674028396606445,108.19000244140625,48.11000061035156,26.711999893188477,111.41999816894531,49.900001525878906,27.496000289916992,106.0999984741211,47.33000183105469,26.267000198364258,110.4800033569336,49.83000183105469,27.375,111867100,46598600,517235000
2022-04-04 00:00:00+00:00,110.52999877929688,45.97895812988281,27.321107864379883,110.52999877929688,49.20000076293945,27.360000610351562,110.94000244140625,49.22999954223633,27.558000564575195,107.02999877929688,47.91999816894531,26.613000869750977,109.97000122070312,48.16999816894531,26.72800064086914,90123900,23784900,397120000
2022-04-05 00:00:00+00:00,106.81999969482422,44.97900390625,25.894140243530273,106.81999969482422,48.130001068115234,25.930999755859375,110.4800033569336,48.97999954223633,27.319000244140625,106.05000305175781,48.02000045776367,25.81999969482422,109.69000244140625,48.83000183105469,27.253999710083008,79532000,25779200,436615000
2022-04-06 00:00:00+00:00,103.66999816894531,44.427635192871094,24.372304916381836,103.66999816894531,47.540000915527344,24.406999588012695,105.73999786376953,48.16999816894531,25.299999237060547,101.70999908447266,47.2400016784668,24.003000259399414,104.44999694824219,47.439998626708984,24.93400001525879,105256600,31518700,703833000
2022-04-07 00:00:00+00:00,103.72000122070312,44.44632339477539,24.173587799072266,103.72000122070312,47.560001373291016,24.20800018310547,105.23999786376953,47.90999984741211,24.722000122070312,100.91000366210938,46.77000045776367,23.47800064086914,103.91999816894531,47.43000030517578,24.44099998474121,91895500,24117000,557992000
2022-04-08 00:00:00+00:00,101.0,43.94166946411133,23.086135864257812,101.0,47.02000045776367,23.118999481201172,102.98999786376953,47.58000183105469,23.92300033569336,100.41999816894531,46.849998474121094,23.062000274658203,102.51000213623047,47.279998779296875,23.91699981689453,92746700,22167300,524781000
2022-04-11 00:00:00+00:00,97.37000274658203,43.52113342285156,21.885845184326172,97.37000274658203,46.56999969482422,21.91699981689453,98.66999816894531,47.29999923706055,22.31999969482422,95.94000244140625,46.529998779296875,21.65999984741211,98.5999984741211,46.900001525878906,22.214000701904297,95527700,30352500,575207000
2022-04-12 00:00:00+00:00,95.0999984741211,43.455718994140625,21.473434448242188,95.0999984741211,46.5,21.503999710083008,99.58999633789062,47.90999984741211,22.725000381469727,94.5999984741211,46.40999984741211,21.281999588012695,98.77999877929688,47.31999969482422,22.53700065612793,89246400,29861400,662258000
2022-04-13 00:00:00+00:00,97.73999786376953,43.93231964111328,22.17144012451172,97.73999786376953,47.0099983215332,22.202999114990234,98.33000183105469,47.27000045776367,22.5,94.70999908447266,46.54999923706055,21.454999923706055,95.30000305175781,46.75,21.72800064086914,77728400,22171300,516943000
2022-04-14 00:00:00+00:00,93.05999755859375,42.680049896240234,21.227781295776367,93.05999755859375,45.66999816894531,21.257999420166016,98.38999938964844,46.75,22.777000427246094,92.91999816894531,45.619998931884766,21.163000106811523,98.37000274658203,46.75,22.5049991607666,73354400,36181800,569097000
2022-04-18 00:00:00+00:00,93.88999938964844,43.5865478515625,21.752037048339844,93.88999938964844,46.63999938964844,21.783000946044922,95.16000366210938,46.88999938964844,22.08799934387207,91.63999938964844,45.52000045776367,21.07900047302246,92.02999877929688,45.529998779296875,21.200000762939453,80605800,25593100,525701000
2022-04-19 00:00:00+00:00,96.93000030517578,44.79209518432617,22.166446685791016,96.93000030517578,47.93000030517578,22.197999954223633,97.06999969482422,48.0,22.37299919128418,92.83999633789062,46.34000015258789,21.31399917602539,93.38999938964844,46.599998474121094,21.719999313354492,77069500,31483100,512781000
2022-04-20 00:00:00+00:00,94.0199966430664,44.96031188964844,21.451465606689453,94.0199966430664,48.11000061035156,21.48200035095215,97.91000366210938,48.75,22.670000076293945,93.19999694824219,47.97999954223633,21.200000762939453,97.83999633789062,48.36000061035156,22.517000198364258,62489000,22787100,468974000
2022-04-21 00:00:00+00:00,89.8499984741211,44.3902473449707,20.15431022644043,89.8499984741211,47.5,20.183000564575195,96.2300033569336,48.900001525878906,22.392000198364258,89.23999786376953,47.400001525878906,20.0,95.16000366210938,48.619998931884766,21.708999633789062,76680600,27316900,656209000
2022-04-22 00:00:00+00:00,88.13999938964844,43.493106842041016,19.487260818481445,88.13999938964844,46.540000915527344,19.514999389648438,91.45999908447266,47.650001525878906,20.486000061035156,87.94000244140625,46.5,19.5,90.02999877929688,47.45000076293945,20.30299949645996,75017700,28219900,624713000
2022-04-25 00:00:00+00:00,90.69000244140625,43.97904968261719,19.87371253967285,90.69000244140625,47.060001373291016,19.902000427246094,91.37000274658203,47.13999938964844,19.94499969482422,88.61000061035156,46.18000030517578,19.09600067138672,89.86000061035156,46.209999084472656,19.20199966430664,93481000,35999300,641566000
2022-04-26 00:00:00+00:00,85.16000366210938,42.539878845214844,18.761293411254883,85.16000366210938,45.52000045776367,18.788000106811523,90.12000274658203,46.84000015258789,19.788000106811523,85.08000183105469,45.5099983215332,18.670000076293945,89.73999786376953,46.689998626708984,19.718000411987305,89127400,35356600,653143000
2022-04-27 00:00:00+00:00,84.91000366210938,42.259517669677734,18.388822555541992,84.91000366210938,45.220001220703125,18.415000915527344,87.9000015258789,46.060001373291016,19.16699981689453,84.0199966430664,45.0099983215332,18.290000915527344,84.25,45.47999954223633,18.597999572753906,83125100,28320900,499460000
2022-04-28 00:00:00+00:00,89.63999938964844,43.77345657348633,19.753877639770508,89.63999938964844,46.84000015258789,19.781999588012695,90.58000183105469,47.27000045776367,20.03700065612793,84.77999877929688,45.540000915527344,18.489999771118164,86.66999816894531,45.790000915527344,18.966999053955078,91495400,41097000,570327000
2022-04-29 00:00:00+00:00,85.5199966430664,40.73622512817383,18.520633697509766,85.5199966430664,43.59000015258789,18.547000885009766,91.79000091552734,45.36000061035156,20.128000259399414,85.37999725341797,43.5,18.517000198364258,88.05000305175781,44.9900016784668,19.402000427246094,82647700,70765900,500435000
2022-05-02 00:00:00+00:00,89.83999633789062,42.01653289794922,19.50523567199707,89.83999633789062,44.959999084472656,19.533000946044922,90.37000274658203,44.9900016784668,19.573999404907227,85.31999969482422,43.5099983215332,18.391000747680664,85.66000366210938,43.720001220703125,18.541000366210938,98304100,45446500,572049000
2022-05-03 00:00:00+00:00,91.12999725341797,42.109989166259766,19.574134826660156,91.12999725341797,45.060001373291016,19.601999282836914,92.20999908447266,45.4900016784668,19.825000762939453,89.01000213623047,44.22999954223633,19.132999420166016,89.8499984741211,44.790000915527344,19.399999618530273,126381800,40158400,475751000
2022-05-04 00:00:00+00:00,99.41999816894531,43.493106842041016,20.30509376525879,99.41999816894531,46.540000915527344,20.333999633789062,99.69000244140625,46.63999938964844,20.399999618530273,91.69999694824219,44.40999984741211,18.750999450683594,98.18000030517578,45.060001373291016,19.92300033569336,225394100,44625600,648855000
2022-05-05 00:00:00+00:00,93.87000274658203,42.009578704833984,18.81721305847168,93.87000274658203,44.599998474121094,18.8439998626709,97.83999633789062,45.90999984741211,19.924999237060547,92.16999816894531,44.130001068115234,18.5,97.6500015258789,45.599998474121094,19.867000579833984,153129800,52996700,626331000
2022-05-06 00:00:00+00:00,95.33999633789062,41.72699737548828,18.648452758789062,95.33999633789062,44.29999923706055,18.674999237060547,98.18000030517578,45.150001525878906,19.511999130249023,92.6500015258789,43.84000015258789,17.989999771118164,94.33999633789062,44.4900016784668,18.736000061035156,144286600,40916600,633297000
2022-05-09 00:00:00+00:00,86.36000061035156,40.568443298339844,16.9259090423584,86.36000061035156,43.06999969482422,16.950000762939453,93.73999786376953,44.20000076293945,18.2549991607666,85.37999725341797,42.869998931884766,16.82699966430664,92.87000274658203,43.810001373291016,18.034000396728516,144523700,44925800,644455000
2022-05-10 00:00:00+00:00,88.7300033569336,41.4538459777832,17.569992065429688,88.7300033569336,44.0099983215332,17.594999313354492,90.7699966430664,44.7400016784668,18.197999954223633,85.41000366210938,43.5,17.024999618530273,89.18000030517578,44.349998474121094,17.68899917602539,137235500,42770000,761474000
2022-05-11 00:00:00+00:00,87.91999816894531,40.34238052368164,16.606361389160156,87.91999816894531,42.83000183105469,16.6299991607666,93.45999908447266,44.290000915527344,17.753000259399414,86.52999877929688,42.779998779296875,16.56800079345703,87.83999633789062,44.02000045776367,17.347000122070312,136137900,40351700,670167000
2022-05-12 00:00:00+00:00,87.05999755859375,40.351802825927734,16.152008056640625,87.05999755859375,42.84000015258789,16.174999237060547,88.55000305175781,42.90999984741211,16.788000106811523,83.2699966430664,42.0099983215332,15.567000389099121,86.5999984741211,42.72999954223633,16.2189998626709,129214200,42329600,708728000
2022-05-13 00:00:00+00:00,95.12000274658203,41.06765365600586,17.680830001831055,95.12000274658203,43.599998474121094,17.70599937438965,96.56999969482422,43.84000015258789,17.92799949645996,88.22000122070312,42.970001220703125,16.593000411987305,88.30000305175781,43.41999816894531,16.788000106811523,138068100,32034100,670437000
2022-05-16 00:00:00+00:00,94.23999786376953,40.57786178588867,17.239459991455078,94.23999786376953,43.08000183105469,17.263999938964844,98.16999816894531,43.61000061035156,17.788000106811523,93.08000183105469,42.790000915527344,17.106000900268555,93.86000061035156,43.41999816894531,17.509000778198242,131065700,25071900,521446000
